"GEOID","NAME","percent_asian","percent_black","percent_white","percent_other","percent_latinx","median_hhi"
"29119070100","Census Tract 701, McDonald County, Missouri",0.0069,0.0105,0.918,0.0647,0.0126,39440
"29119070200","Census Tract 702, McDonald County, Missouri",0.0335,0.0026,0.9098,0.054,0.0319,44133
"29119070300","Census Tract 703, McDonald County, Missouri",0.0118,0.0459,0.7848,0.1576,0.2758,33851
"29119070400","Census Tract 704, McDonald County, Missouri",0.0124,0.0112,0.8779,0.0985,0.1229,51250
"29121960100","Census Tract 9601, Macon County, Missouri",0.0073,0.0052,0.9674,0.0201,0.0205,42768
"29121960200","Census Tract 9602, Macon County, Missouri",0.0011,0.0082,0.9829,0.0078,0.0134,44750
"29121960300","Census Tract 9603, Macon County, Missouri",3e-04,0.0053,0.9845,0.01,0,47946
"29121960400","Census Tract 9604, Macon County, Missouri",0.0169,0.0153,0.9202,0.0477,0.0293,42525
"29121960500","Census Tract 9605, Macon County, Missouri",0,0.0827,0.8467,0.0706,0.0074,31319
"29123960100","Census Tract 9601, Madison County, Missouri",0.0033,0.003,0.982,0.0116,0.0146,50176
"29123960200","Census Tract 9602, Madison County, Missouri",0.0105,0.0133,0.9481,0.0281,0.0308,37745
"29123960300","Census Tract 9603, Madison County, Missouri",0,0.0024,0.9899,0.0078,0.0206,54460
"29125880100","Census Tract 8801, Maries County, Missouri",0.0216,0,0.9722,0.0062,0.0278,40043
"29125880298","Census Tract 8802.98, Maries County, Missouri",0,0.0093,0.9668,0.024,0.0054,46218
"29125880300","Census Tract 8803, Maries County, Missouri",0.0102,0,0.9634,0.0264,0.0076,56387
"29127960100","Census Tract 9601, Marion County, Missouri",0.0031,0.0232,0.9398,0.034,0.0096,72518
"29127960200","Census Tract 9602, Marion County, Missouri",0.0069,0.0051,0.9552,0.0328,0.0033,56285
"29127960300","Census Tract 9603, Marion County, Missouri",0.0097,0.0091,0.9252,0.056,0.008,45000
"29127960400","Census Tract 9604, Marion County, Missouri",0.0075,0.0745,0.8835,0.0345,0.0722,47951
"29127960500","Census Tract 9605, Marion County, Missouri",0,0.0407,0.9092,0.0501,0,34349
"29127960600","Census Tract 9606, Marion County, Missouri",0.021,0.0034,0.9558,0.0199,0.0139,55726
"29127960800","Census Tract 9608, Marion County, Missouri",0,0.0369,0.9483,0.0148,0,35526
"29127960900","Census Tract 9609, Marion County, Missouri",0,0.0988,0.8119,0.0893,0,34595
"29129470100","Census Tract 4701, Mercer County, Missouri",0,0.0015,0.9925,0.006,0.0105,43500
"29129470200","Census Tract 4702, Mercer County, Missouri",0.0074,0.0078,0.9627,0.0221,0.0303,49712
"29131962500","Census Tract 9625, Miller County, Missouri",0.0063,0.001,0.9837,0.0089,0.0072,52544
"29131962600","Census Tract 9626, Miller County, Missouri",0,0,0.9819,0.0181,0,52566
"29131962700","Census Tract 9627, Miller County, Missouri",0.0144,0.0051,0.9687,0.0118,0.0127,59625
"29131962800","Census Tract 9628, Miller County, Missouri",0.0033,0.0045,0.9539,0.0383,0.0401,47500
"29131962900","Census Tract 9629, Miller County, Missouri",0,0.001,0.9552,0.0439,0.0238,34663
"29133950100","Census Tract 9501, Mississippi County, Missouri",0,0.2417,0.7145,0.0438,0.0069,47932
"29133950200","Census Tract 9502, Mississippi County, Missouri",0,0.5486,0.4459,0.0055,0.0255,31510
"29133950300","Census Tract 9503, Mississippi County, Missouri",0.0048,0.0336,0.9393,0.0224,0.0874,45129
"29133950400","Census Tract 9504, Mississippi County, Missouri",0,0.0346,0.9522,0.0132,0,30956
"29135385100","Census Tract 3851, Moniteau County, Missouri",0,0.0102,0.9785,0.0112,0.0132,74237
"29135385200","Census Tract 3852, Moniteau County, Missouri",0.0016,0.0067,0.9704,0.0212,0.1335,49904
"29135385300","Census Tract 3853, Moniteau County, Missouri",6e-04,0.0021,0.997,3e-04,0.0048,60455
"29135385400","Census Tract 3854, Moniteau County, Missouri",0,0.083,0.9036,0.0133,0.0311,42604
"29137960100","Census Tract 9601, Monroe County, Missouri",0.0115,0.0367,0.9247,0.0271,0.014,42679
"29137960200","Census Tract 9602, Monroe County, Missouri",0,0.0591,0.9305,0.0104,0.0179,45296
"29137960300","Census Tract 9603, Monroe County, Missouri",0,0.0013,0.9928,0.0059,0.0199,46357
"29139970100","Census Tract 9701, Montgomery County, Missouri",0,0.0204,0.9611,0.0184,0.0285,45046
"29139970200","Census Tract 9702, Montgomery County, Missouri",0.002,0.0184,0.9405,0.0391,0.0152,47000
"29139970300","Census Tract 9703, Montgomery County, Missouri",0.0053,0.0129,0.9323,0.0494,0.0211,49225
"29139970400","Census Tract 9704, Montgomery County, Missouri",0.0021,0.0064,0.9679,0.0236,0.0146,44318
"29141470100","Census Tract 4701, Morgan County, Missouri",0.0143,0.003,0.9677,0.015,0.0092,43262
"29141470200","Census Tract 4702, Morgan County, Missouri",0.0029,5e-04,0.9745,0.022,0.0114,47328
"29141470300","Census Tract 4703, Morgan County, Missouri",0,0.0256,0.9304,0.0441,0.0998,31962
"29141470400","Census Tract 4704, Morgan County, Missouri",0,0.001,0.998,0.001,0.0015,40958
"29141470500","Census Tract 4705, Morgan County, Missouri",0.0165,0.0155,0.9384,0.0296,0.0059,35763
"29143960100","Census Tract 9601, New Madrid County, Missouri",0,0.0478,0.9346,0.0177,0.0174,42929
"29143960200","Census Tract 9602, New Madrid County, Missouri",0,0.1542,0.8115,0.0344,0.0057,32469
"29143960300","Census Tract 9603, New Madrid County, Missouri",0,0.3589,0.5928,0.0483,0.0142,38796
"29143960400","Census Tract 9604, New Madrid County, Missouri",0,0.1243,0.8494,0.0263,0.0597,41449
"29143960500","Census Tract 9605, New Madrid County, Missouri",0,0.018,0.9609,0.0211,0.022,45536
"29143960600","Census Tract 9606, New Madrid County, Missouri",0,0.2188,0.7399,0.0413,0,30440
"29145020100","Census Tract 201, Newton County, Missouri",0.0017,0.0229,0.9089,0.0665,0.1361,35308
"29145020200","Census Tract 202, Newton County, Missouri",0.0109,0.0121,0.864,0.113,0.1218,49609
"29145020300","Census Tract 203, Newton County, Missouri",0.0112,0.0278,0.8954,0.0656,0.1398,42221
"29145020400","Census Tract 204, Newton County, Missouri",0.0022,0,0.955,0.0428,0.0315,58036
"29145020501","Census Tract 205.01, Newton County, Missouri",0.0188,0.0322,0.8742,0.0748,0.0195,63661
"29145020502","Census Tract 205.02, Newton County, Missouri",0.0039,0.0113,0.9174,0.0674,0.0432,52380
"29145020601","Census Tract 206.01, Newton County, Missouri",0.0398,0.0084,0.9232,0.0286,0.0198,63475
"29145020602","Census Tract 206.02, Newton County, Missouri",0.0195,0.0053,0.816,0.1591,0.0057,69758
"29145020700","Census Tract 207, Newton County, Missouri",0.0243,0,0.8949,0.0808,0.018,42297
"29145020800","Census Tract 208, Newton County, Missouri",0.0067,0.0053,0.9102,0.0779,0.0557,47966
"29145020900","Census Tract 209, Newton County, Missouri",9e-04,0.0014,0.9439,0.0537,0.0237,40198
"29145021000","Census Tract 210, Newton County, Missouri",0.0431,0,0.9107,0.0462,0.0795,49770
"29147470100","Census Tract 4701, Nodaway County, Missouri",0,0.0023,0.9853,0.0124,0.0157,44150
"29147470200","Census Tract 4702, Nodaway County, Missouri",0,0.0047,0.9881,0.0072,0.0068,55862
"29147470300","Census Tract 4703, Nodaway County, Missouri",0.0191,0.0478,0.9094,0.0237,0.0234,41974
"29147470400","Census Tract 4704, Nodaway County, Missouri",0.0207,0.0134,0.9275,0.0384,0.0147,32500
"29147470500","Census Tract 4705, Nodaway County, Missouri",0.0113,0.0286,0.9441,0.016,0.0153,61415
"29149480100","Census Tract 4801, Oregon County, Missouri",0,0.0043,0.9571,0.0386,0.0073,31354
"29149480200","Census Tract 4802, Oregon County, Missouri",0.0038,0,0.9513,0.0449,0.0183,29447
"29149480300","Census Tract 4803, Oregon County, Missouri",0.0128,0,0.9538,0.0333,0.0333,37310
"29151490100","Census Tract 4901, Osage County, Missouri",0,0,0.9992,8e-04,0.0051,62750
"29151490200","Census Tract 4902, Osage County, Missouri",9e-04,0.0032,0.981,0.0149,0.0149,53818
"29151490300","Census Tract 4903, Osage County, Missouri",0,0.0027,0.9928,0.0045,0.0075,67554
"29151490400","Census Tract 4904, Osage County, Missouri",0,0,0.9986,0.0014,0,61159
"29153470100","Census Tract 4701, Ozark County, Missouri",0.0101,0.0013,0.9485,0.0402,0.0249,29858
"29153470200","Census Tract 4702, Ozark County, Missouri",0,0,0.9717,0.0283,0.011,34523
"29155470100","Census Tract 4701, Pemiscot County, Missouri",0,0.1008,0.8809,0.0183,0.0269,43667
"29155470200","Census Tract 4702, Pemiscot County, Missouri",0,0.4934,0.4573,0.0493,0.0242,23276
"29155470300","Census Tract 4703, Pemiscot County, Missouri",0,0.3615,0.6117,0.0268,0.0517,41647
"29155470400","Census Tract 4704, Pemiscot County, Missouri",0,0.4083,0.5867,0.005,0.0074,26191
"29155470500","Census Tract 4705, Pemiscot County, Missouri",0,0.0261,0.9515,0.0224,0.0218,43698
"29155470600","Census Tract 4706, Pemiscot County, Missouri",0,0.1931,0.7579,0.049,0.0236,34028
"29157470100","Census Tract 4701, Perry County, Missouri",0,0,1,0,0.0433,72768
"29157470200","Census Tract 4702, Perry County, Missouri",0,0,0.9884,0.0116,0.03,55118
"29157470300","Census Tract 4703, Perry County, Missouri",0.0121,0.007,0.9682,0.0128,0.0137,56591
"29157470400","Census Tract 4704, Perry County, Missouri",0.0468,0.0173,0.9073,0.0286,0.0226,38623
"29157470500","Census Tract 4705, Perry County, Missouri",5e-04,0.0034,0.9954,8e-04,0.0108,64333
"29159480100","Census Tract 4801, Pettis County, Missouri",0.001,0.007,0.9622,0.0297,0.0257,57625
"29159480200","Census Tract 4802, Pettis County, Missouri",0.0057,0.0096,0.917,0.0677,0.1236,57733
"29159480300","Census Tract 4803, Pettis County, Missouri",0.0104,0.0072,0.9368,0.0456,0.0113,43984
"29159480400","Census Tract 4804, Pettis County, Missouri",0.0022,0.0034,0.975,0.0194,0.0258,60549
"29159480500","Census Tract 4805, Pettis County, Missouri",0.0055,0.0116,0.9686,0.0143,0.1555,33393
"29159480600","Census Tract 4806, Pettis County, Missouri",0.011,0.2172,0.6986,0.0732,0.0934,34519
"29159480700","Census Tract 4807, Pettis County, Missouri",0.0106,0.0383,0.8876,0.0635,0.114,37000
"29159480800","Census Tract 4808, Pettis County, Missouri",0.0039,0.1076,0.8634,0.0251,0.0981,45975
"29159480900","Census Tract 4809, Pettis County, Missouri",0.0065,0.037,0.9284,0.028,0.2028,37719
"29159481000","Census Tract 4810, Pettis County, Missouri",0.0095,0.0393,0.9161,0.0351,0.0442,46833
"29159481100","Census Tract 4811, Pettis County, Missouri",0.0073,0.0134,0.901,0.0782,0.1061,46034
"29161890100","Census Tract 8901, Phelps County, Missouri",0,0.0082,0.9188,0.073,0.0324,51599
"29161890200","Census Tract 8902, Phelps County, Missouri",0.0086,0.0052,0.941,0.0453,0.0432,50473
"29161890300","Census Tract 8903, Phelps County, Missouri",0.033,0.0227,0.9104,0.0339,0.0302,36933
"29161890400","Census Tract 8904, Phelps County, Missouri",0.1449,0.0554,0.7482,0.0515,0.0403,27906
"29161890500","Census Tract 8905, Phelps County, Missouri",0.0073,0.0119,0.9542,0.0266,0.0193,51321
"29161890600","Census Tract 8906, Phelps County, Missouri",0.0094,0.0067,0.9719,0.012,0.0217,52132
"29161890700","Census Tract 8907, Phelps County, Missouri",0.0228,0.0448,0.9023,0.0301,7e-04,47083
"29161890800","Census Tract 8908, Phelps County, Missouri",0.0137,0.0475,0.9334,0.0054,6e-04,32174
"29161890900","Census Tract 8909, Phelps County, Missouri",0.0342,0.0402,0.9078,0.0178,0.0182,56750
"29161891000","Census Tract 8910, Phelps County, Missouri",0.034,0,0.9407,0.0252,0.0222,75699
"29163460100","Census Tract 4601, Pike County, Missouri",0.005,0.0713,0.8233,0.1003,0.0631,38424
"29163460200","Census Tract 4602, Pike County, Missouri",6e-04,0.0102,0.9886,6e-04,0,48227
"29163460300","Census Tract 4603, Pike County, Missouri",0.0045,0.1103,0.851,0.0341,0.0116,50514
"29163460400","Census Tract 4604, Pike County, Missouri",0.0051,0.0849,0.8866,0.0234,0.0312,43636
"29163460500","Census Tract 4605, Pike County, Missouri",0,0.0477,0.9423,0.0101,0.0137,49022
"29165030001","Census Tract 300.01, Platte County, Missouri",0.0566,0.1112,0.8053,0.027,0.1117,74823
"29165030002","Census Tract 300.02, Platte County, Missouri",0.0455,0.1582,0.7236,0.0727,0.0739,33054
"29165030101","Census Tract 301.01, Platte County, Missouri",0,0.0136,0.8998,0.0866,0.0387,80000
"29165030102","Census Tract 301.02, Platte County, Missouri",0.0077,0.1167,0.7949,0.0807,0.0767,76595
"29165030103","Census Tract 301.03, Platte County, Missouri",0.017,0.0978,0.843,0.0422,0.0613,80726
"29165030201","Census Tract 302.01, Platte County, Missouri",0.0561,0.0761,0.8376,0.0302,0.0209,108500
"29165030205","Census Tract 302.05, Platte County, Missouri",0.0607,0.1477,0.7127,0.0789,0.0766,72368
"29165030207","Census Tract 302.07, Platte County, Missouri",0.0224,0.0572,0.892,0.0284,0.0719,72917
"29165030208","Census Tract 302.08, Platte County, Missouri",0.0103,0.0187,0.9405,0.0305,0.038,131750
"29165030209","Census Tract 302.09, Platte County, Missouri",0.0597,0.0693,0.8048,0.0662,0.0536,74258
"29165030210","Census Tract 302.10, Platte County, Missouri",0.0585,0.1432,0.6903,0.1081,0.0969,97260
"29165030211","Census Tract 302.11, Platte County, Missouri",0.017,0.1175,0.8064,0.0591,0.1893,56742
"29165030305","Census Tract 303.05, Platte County, Missouri",0.0032,0.0568,0.8926,0.0474,0.0462,84533
"29165030306","Census Tract 303.06, Platte County, Missouri",0.0374,0.0022,0.9385,0.022,0.0274,141818
"29165030307","Census Tract 303.07, Platte County, Missouri",,,,,,
"29165030308","Census Tract 303.08, Platte County, Missouri",0.0481,0.0789,0.7864,0.0865,0.0651,82043
"29165030401","Census Tract 304.01, Platte County, Missouri",0.0023,0.0261,0.9439,0.0277,0.0226,115547
"29165030500","Census Tract 305, Platte County, Missouri",0.005,0.0448,0.9298,0.0205,0.0441,62472
"29165030600","Census Tract 306, Platte County, Missouri",0.0097,0.0074,0.9212,0.0617,0.047,70227
"29165030700","Census Tract 307, Platte County, Missouri",8e-04,0.0078,0.9332,0.0582,0.0349,71667
"29167960100","Census Tract 9601, Polk County, Missouri",0.0046,0.001,0.9599,0.0345,0.0358,42770
"29167960200","Census Tract 9602, Polk County, Missouri",0.0037,0.0041,0.9799,0.0122,0.0428,45982
"29167960300","Census Tract 9603, Polk County, Missouri",0.0016,0.0068,0.9574,0.0342,0.0028,45679
"29167960400","Census Tract 9604, Polk County, Missouri",8e-04,0.0206,0.9337,0.0449,0.0213,47849
"29169470101","Census Tract 4701.01, Pulaski County, Missouri",0,0.0062,0.9747,0.0191,0.0288,46333
"29169470102","Census Tract 4701.02, Pulaski County, Missouri",0.0095,0.0034,0.9233,0.0639,0.048,49146
"29169470286","Census Tract 4702.86, Pulaski County, Missouri",0.0277,0.0904,0.7956,0.0863,0.0753,69044
"29169470287","Census Tract 4702.87, Pulaski County, Missouri",0.0275,0.139,0.6521,0.1814,0.1137,56412
"29169470389","Census Tract 4703.89, Pulaski County, Missouri",0.0606,0.2332,0.5608,0.1454,0.1877,47628
"29169470390","Census Tract 4703.90, Pulaski County, Missouri",0.0034,0.149,0.7323,0.1153,0.3641,56439
"29169470400","Census Tract 4704, Pulaski County, Missouri",0.0206,0.1032,0.7924,0.0838,0.0641,56401
"29169470500","Census Tract 4705, Pulaski County, Missouri",0.0071,0.018,0.8943,0.0806,0.0516,45505
"29169470600","Census Tract 4706, Pulaski County, Missouri",0.0211,0.1132,0.7876,0.0781,0.1639,51067
"29171960100","Census Tract 9601, Putnam County, Missouri",0.0011,0,0.9465,0.0525,0.0043,47850
"29171960200","Census Tract 9602, Putnam County, Missouri",0.0015,0.0025,0.9903,0.0056,0.0056,33558
"29173470100","Census Tract 4701, Ralls County, Missouri",0.0023,0.0243,0.9478,0.0256,0.003,56083
"29173470200","Census Tract 4702, Ralls County, Missouri",0.0116,0.0153,0.9517,0.0214,0.0259,61690
"29173470300","Census Tract 4703, Ralls County, Missouri",0.0019,0,0.9928,0.0053,0.005,50990
"29175490100","Census Tract 4901, Randolph County, Missouri",0,0.0039,0.9709,0.0252,0.0345,65288
"29175490200","Census Tract 4902, Randolph County, Missouri",0,0.0166,0.9608,0.0226,0,54494
"29175490300","Census Tract 4903, Randolph County, Missouri",0.0239,0.096,0.8314,0.0487,0.0241,22729
"29175490400","Census Tract 4904, Randolph County, Missouri",0,0.0488,0.8767,0.0745,0.0505,47522
"29175490500","Census Tract 4905, Randolph County, Missouri",0.0118,0.0635,0.8919,0.0328,0.0104,50199
"29175490600","Census Tract 4906, Randolph County, Missouri",9e-04,0.0983,0.8864,0.0143,0.0113,54625
"29177080000","Census Tract 800, Ray County, Missouri",0.0039,0.0052,0.9557,0.0352,0.0138,63264
"29177080100","Census Tract 801, Ray County, Missouri",0,0.0077,0.9652,0.0271,0.0124,59375
"29177080200","Census Tract 802, Ray County, Missouri",0,0.0312,0.9485,0.0204,0.0414,53538
"29177080300","Census Tract 803, Ray County, Missouri",0.0027,0.0077,0.9684,0.0212,0.0267,68350
"29179380100","Census Tract 3801, Reynolds County, Missouri",0.0055,0.0133,0.9564,0.0248,0.0122,43551
"29179380200","Census Tract 3802, Reynolds County, Missouri",0.0011,0.0257,0.935,0.0382,0.0047,37925
"29181870100","Census Tract 8701, Ripley County, Missouri",0.007,0.004,0.9774,0.0116,0.0438,30583
"29181870200","Census Tract 8702, Ripley County, Missouri",0,0,0.9719,0.0281,0.0126,34286
"29181870300","Census Tract 8703, Ripley County, Missouri",0.0063,0.0178,0.9489,0.027,0,34688
"29181870400","Census Tract 8704, Ripley County, Missouri",0,0,0.9674,0.0326,0,38382
"29183310100","Census Tract 3101, St. Charles County, Missouri",0,0,0.9773,0.0227,0.0118,59514
"29183310201","Census Tract 3102.01, St. Charles County, Missouri",0.017,0.0213,0.9282,0.0335,0.0498,102419
"29183310202","Census Tract 3102.02, St. Charles County, Missouri",0.022,0.0211,0.889,0.0678,0.0056,71667
"29183310301","Census Tract 3103.01, St. Charles County, Missouri",0,0.0353,0.9342,0.0305,5e-04,75677
"29183310302","Census Tract 3103.02, St. Charles County, Missouri",0.0025,0.0743,0.9015,0.0217,0.0435,65500
"29183310400","Census Tract 3104, St. Charles County, Missouri",0.0089,0.0305,0.8826,0.0779,0.0316,43819
"29183310501","Census Tract 3105.01, St. Charles County, Missouri",0.0124,0.0535,0.8647,0.0694,0.074,37547
"29183310502","Census Tract 3105.02, St. Charles County, Missouri",0.0063,0.0899,0.87,0.0338,0.0316,62601
"29183310601","Census Tract 3106.01, St. Charles County, Missouri",0.0407,0.0665,0.8727,0.0201,0.0649,64500
"29183310602","Census Tract 3106.02, St. Charles County, Missouri",0.0187,0.0447,0.9032,0.0334,0.0332,83873
"29183310700","Census Tract 3107, St. Charles County, Missouri",0.0075,0.082,0.8734,0.037,0.1254,39293
"29183310801","Census Tract 3108.01, St. Charles County, Missouri",0.0223,0.0758,0.893,0.0089,0.0276,88643
"29183310802","Census Tract 3108.02, St. Charles County, Missouri",0.0115,0.0479,0.8715,0.069,0.0199,58072
"29183310901","Census Tract 3109.01, St. Charles County, Missouri",0.0496,0.1075,0.7963,0.0466,0.0818,48531
"29183310902","Census Tract 3109.02, St. Charles County, Missouri",0.0078,0.0887,0.811,0.0925,0.1307,72344
"29183310903","Census Tract 3109.03, St. Charles County, Missouri",0,0.1311,0.812,0.0569,0.0061,70800
"29183311001","Census Tract 3110.01, St. Charles County, Missouri",0.0289,0.1277,0.7925,0.0509,0.027,64456
"29183311003","Census Tract 3110.03, St. Charles County, Missouri",0.0465,0.1543,0.7287,0.0704,0.1023,63177
