"id","name","plaintiff","amount","date","attorney"
"09011710100","Census Tract 7101, New London County, Connecticut","MIDLAND FUNDING LLC",1395.78,2020-09-18,"no"
"09011696700","Census Tract 6967, New London County, Connecticut","MIDLAND CREDIT MANAGEMENT, LLC",2052.14,2020-08-31,"no"
"09011709100","Census Tract 7091, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3033.94,2020-06-23,"no"
"09011709200","Census Tract 7092, New London County, Connecticut","LVNV FUNDING LLC",1125.31,2020-02-10,"no"
"09011696700","Census Tract 6967, New London County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",1248.92,2020-04-24,"no"
"09011714103","Census Tract 7141.03, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4767.81,2020-04-01,"no"
"09011714103","Census Tract 7141.03, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",664.85,2020-09-14,"no"
"09011714103","Census Tract 7141.03, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",2118.92,2020-06-23,"no"
"09011709100","Census Tract 7091, New London County, Connecticut","LVNV FUNDING, LLC",1233.26,2020-10-22,"no"
"09011697000","Census Tract 6970, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF WEBBANK",1595.23,2020-06-18,"no"
"09011710100","Census Tract 7101, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",982.5,2020-10-02,"no"
"09011693400","Census Tract 6934, New London County, Connecticut","LVNV FUNDING LLC",2363.24,2020-01-09,"no"
"09011870100","Census Tract 8701, New London County, Connecticut","MIDLAND CREDIT MANAGEMENT, LLC",2547.72,2020-09-23,"no"
"09011693400","Census Tract 6934, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1325.94,2020-04-27,"no"
"09011709200","Census Tract 7092, New London County, Connecticut","LVNV FUNDING, LLC",1278.4,2020-01-28,"no"
"09009142400","Census Tract 1424, New Haven County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",1135.89,2020-10-26,"no"
"09011690500","Census Tract 6905, New London County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",697.95,2020-08-04,"no"
"09011696700","Census Tract 6967, New London County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",2144.34,2020-06-24,"no"
"09011709200","Census Tract 7092, New London County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",159.65,2020-06-24,"no"
"09011690800","Census Tract 6908, New London County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",3758.18,2020-08-25,"no"
"09011690800","Census Tract 6908, New London County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",2090.1,2020-08-25,"no"
"09011696800","Census Tract 6968, New London County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",451.77,2020-08-18,"no"
"09011709100","Census Tract 7091, New London County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",2172.07,2020-02-03,"no"
"09011870100","Census Tract 8701, New London County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",1306.36,2020-05-07,"no"
"09011696700","Census Tract 6967, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1878.05,2020-01-15,"no"
"09011696600","Census Tract 6966, New London County, Connecticut","UNIFUND CORP.",1610.21,2020-10-01,"no"
"09011696600","Census Tract 6966, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF WEBBANK",1053.2,2020-08-12,"no"
"09011870704","Census Tract 8707.04, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF SYNCHRONY BANK",4462.68,2020-07-23,"no"
"09011708100","Census Tract 7081, New London County, Connecticut","LVNV FUNDING LLC",2414.42,2020-04-27,"no"
"09011696700","Census Tract 6967, New London County, Connecticut","LVNV FUNDING LLC",1472.51,2020-04-17,"no"
"09011696500","Census Tract 6965, New London County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",847.73,2020-01-21,"no"
"09011696500","Census Tract 6965, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",662.6,2020-04-06,"no"
"09011660101","Census Tract 6601.01, New London County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF US BANK NA D/B/A ELAN FINANCIAL SERVICES",3941.63,2020-04-16,"no"
"09015904400","Census Tract 9044, Windham County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",799.79,2020-04-06,"no"
"09015904400","Census Tract 9044, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1394.36,2020-01-21,"no"
"09015830100","Census Tract 8301, Windham County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",816.8,2020-03-18,"no"
"09015905100","Census Tract 9051, Windham County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1027.92,2020-03-10,"no"
"09015903100","Census Tract 9031, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1496.37,2020-01-14,"no"
"09015903100","Census Tract 9031, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",773.26,2020-06-30,"no"
"09015900200","Census Tract 9002, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1232.04,2020-01-14,"no"
"09015905100","Census Tract 9051, Windham County, Connecticut","SECOND ROUND, LP, ASSIGNEE OF SYNCHRONY BANK",1184.56,2020-07-07,"no"
"09015800400","Census Tract 8004, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1582.51,2020-01-15,"no"
"09015800400","Census Tract 8004, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1242.49,2020-01-16,"no"
"09015905100","Census Tract 9051, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1165.86,2020-07-15,"no"
"09015903100","Census Tract 9031, Windham County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",1536.26,2020-03-05,"no"
"09015903100","Census Tract 9031, Windham County, Connecticut","MIDLAND FUNDING, LLC",707.31,2020-09-25,"no"
"09015903100","Census Tract 9031, Windham County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",1161.56,2020-03-05,"no"
"09015800600","Census Tract 8006, Windham County, Connecticut","LVNV FUNDIGN, LLC",670.62,2020-06-03,"no"
"09015900100","Census Tract 9001, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1645.83,2020-01-14,"no"
"09015907200","Census Tract 9072, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2395.78,2020-04-01,"no"
"09015907200","Census Tract 9072, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1135.97,2020-06-16,"no"
"09015903100","Census Tract 9031, Windham County, Connecticut","LVNV FUNDING, LLC",968.14,2020-10-16,"no"
"09015901100","Census Tract 9011, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3156,2020-09-22,"no"
"09015907100","Census Tract 9071, Windham County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",2863.81,2020-08-18,"no"
"09015907200","Census Tract 9072, Windham County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",2082.64,2020-06-24,"no"
"09015905100","Census Tract 9051, Windham County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",1668.27,2020-06-04,"no"
"09015907300","Census Tract 9073, Windham County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",789.45,2020-01-21,"no"
"09015903100","Census Tract 9031, Windham County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",795.09,2020-06-18,"no"
"09013528100","Census Tract 5281, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",756.7,2020-02-27,"no"
"09013535100","Census Tract 5351, Tolland County, Connecticut","MIDLAND FUNDING LLC",1785.31,2020-06-18,"no"
"09013535100","Census Tract 5351, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",856.34,2020-07-09,"no"
"09013526102","Census Tract 5261.02, Tolland County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF US BANK NA D/B/A ELAN FINANCIAL SERVICES",2387.21,2020-06-18,"no"
"09013526102","Census Tract 5261.02, Tolland County, Connecticut","LVNV FUNDING, LLC",2205.64,2020-06-03,"no"
"09013526102","Census Tract 5261.02, Tolland County, Connecticut","LVNV FUNDING, LLC",828.41,2020-06-04,"no"
"09013526102","Census Tract 5261.02, Tolland County, Connecticut","MIDLAND FUNDING LLC",2696.87,2020-07-29,"no"
"09013529100","Census Tract 5291, Tolland County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF WEBBANK",1400.44,2020-01-09,"no"
"09013529100","Census Tract 5291, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",644.35,2020-09-10,"no"
"09013535100","Census Tract 5351, Tolland County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",998.87,2020-02-07,"no"
"09013530100","Census Tract 5301, Tolland County, Connecticut","LVNV FUNDING LLC",510.17,2020-04-09,"no"
"09013530100","Census Tract 5301, Tolland County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",2458.97,2020-03-23,"yes"
"09013530301","Census Tract 5303.01, Tolland County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY CAPITAL BANK",2041.01,2020-08-10,"no"
"09013528100","Census Tract 5281, Tolland County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",3462.77,2020-08-25,"no"
"09013860100","Census Tract 8601, Tolland County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",3462.77,2020-08-25,"no"
"09013529100","Census Tract 5291, Tolland County, Connecticut","UNIFUND CORPORATION",1519.22,2020-02-19,"no"
"09013529100","Census Tract 5291, Tolland County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4190.16,2020-09-17,"no"
"09013529100","Census Tract 5291, Tolland County, Connecticut","MIDLAND FUNDING LLC",3958.72,2020-03-13,"no"
"09001021400","Census Tract 214, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1460.05,2020-03-05,"no"
"09001021400","Census Tract 214, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1202.91,2020-01-17,"no"
"09001021400","Census Tract 214, Fairfield County, Connecticut","LVNV FUNDING, LLC",1429.06,2020-06-02,"no"
"09001021500","Census Tract 215, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2027.97,2020-06-04,"no"
"09001042500","Census Tract 425, Fairfield County, Connecticut","LVNV FUNDING LLC",703.32,2020-01-14,"no"
"09001044500","Census Tract 445, Fairfield County, Connecticut","LVNV FUNDING, LLC",1207.31,2020-05-29,"no"
"09001010400","Census Tract 104, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1158.5,2020-01-27,"no"
"09001044500","Census Tract 445, Fairfield County, Connecticut","LVNV FUNDING LLC",1881.67,2020-04-03,"no"
"09001021700","Census Tract 217, Fairfield County, Connecticut","LVNV FUNDING, LLC",1518.48,2020-06-03,"no"
"09001021700","Census Tract 217, Fairfield County, Connecticut","LVNV FUNDING LLC",698.17,2020-02-13,"no"
"09001021700","Census Tract 217, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1534.31,2020-01-10,"no"
"09001010400","Census Tract 104, Fairfield County, Connecticut","LVNV FUNDING LLC",1172.16,2020-04-03,"no"
"09001042800","Census Tract 428, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",4275.47,2020-06-12,"no"
"09001021500","Census Tract 215, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",887.91,2020-11-16,"no"
"09001043700","Census Tract 437, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1819.54,2020-10-23,"no"
"09001020100","Census Tract 201, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1953.82,2020-07-02,"no"
"09001043900","Census Tract 439, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",701.13,2020-04-03,"no"
"09001022200","Census Tract 222, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1679.46,2020-07-13,"no"
"09009350400","Census Tract 3504, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",640.54,2020-01-22,"no"
"09009352702","Census Tract 3527.02, New Haven County, Connecticut","LVNV FUNDING, LLC",1611.43,2020-08-19,"no"
"09009351200","Census Tract 3512, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",764.21,2020-07-15,"no"
"09009351602","Census Tract 3516.02, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2165.28,2020-09-16,"no"
"09009352701","Census Tract 3527.01, New Haven County, Connecticut","LVNV FUNDING, LLC",1630.21,2020-10-16,"no"
"09009351601","Census Tract 3516.01, New Haven County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",1942.75,2020-04-15,"no"
"09009351700","Census Tract 3517, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1303.6,2020-04-13,"no"
"09009351700","Census Tract 3517, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",868.18,2020-04-14,"no"
"09009345202","Census Tract 3452.02, New Haven County, Connecticut","MIDLAND FUNDING LLC",4246.88,2020-09-16,"no"
"09009345202","Census Tract 3452.02, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",780.09,2020-05-22,"no"
"09009352200","Census Tract 3522, New Haven County, Connecticut","LVNV FUNDING LLC",655.45,2020-01-14,"no"
"09009351800","Census Tract 3518, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3485.16,2020-06-08,"no"
"09009351601","Census Tract 3516.01, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",663.61,2020-09-15,"no"
"09009350100","Census Tract 3501, New Haven County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",2465.44,2020-03-13,"no"
"09009351000","Census Tract 3510, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1181.48,2020-04-07,"no"
"09009351000","Census Tract 3510, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1544.81,2020-06-16,"no"
"09009350800","Census Tract 3508, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1328.69,2020-01-29,"no"
"09009352100","Census Tract 3521, New Haven County, Connecticut","LAUREL WREATH ACQUISITIONS, LLC",1875.76,2020-06-24,"no"
"09009350500","Census Tract 3505, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1046.42,2020-04-06,"no"
"09005360300","Census Tract 3603, Litchfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF SYNCHRONY BANK",3458.54,2020-01-15,"no"
"09005360300","Census Tract 3603, Litchfield County, Connecticut","MIDLAND FUNDING LLC",1776.79,2020-09-30,"no"
"09009345201","Census Tract 3452.01, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1107.15,2020-07-02,"no"
"09005360200","Census Tract 3602, Litchfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",916.11,2020-01-28,"no"
"09009345400","Census Tract 3454, New Haven County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1860.16,2020-09-22,"no"
"09009361200","Census Tract 3612, New Haven County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF US BANK NA D/B/A ELAN FINANCIAL SERVICES",903.98,2020-04-06,"no"
"09001073200","Census Tract 732, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2709.66,2020-06-23,"no"
"09001073200","Census Tract 732, Fairfield County, Connecticut","LVNV FUNDING, LLC",1390.19,2020-09-28,"no"
"09001061100","Census Tract 611, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",994.95,2020-04-13,"no"
"09001020100","Census Tract 201, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",709.04,2020-04-01,"no"
"09001073700","Census Tract 737, Fairfield County, Connecticut","MIDLAND FUNDING, LLC",913.49,2020-08-26,"no"
"09001081100","Census Tract 811, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1449.34,2020-09-08,"no"
"09001080200","Census Tract 802, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF US BANK NA D/B/A ELAN FINANCIAL SERVICES",1009.36,2020-01-22,"no"
"09001071200","Census Tract 712, Fairfield County, Connecticut","LVNV FUNDING LLC",3582.52,2020-04-03,"no"
"09001011100","Census Tract 111, Fairfield County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",1166.66,2020-05-15,"no"
"09001073200","Census Tract 732, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1059.77,2020-11-03,"no"
"09001100100","Census Tract 1001, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",643.91,2020-10-01,"no"
"09001073100","Census Tract 731, Fairfield County, Connecticut","SECOND ROUND, LP ASSIGNEE OF COMENITY BANK",1029.7,2020-05-15,"no"
"09001080400","Census Tract 804, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1393.35,2020-01-14,"no"
"09001072500","Census Tract 725, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",975.56,2020-02-13,"no"
"09001073700","Census Tract 737, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1020.67,2020-10-06,"no"
"09001072600","Census Tract 726, Fairfield County, Connecticut","LVNV FUNDING LLC",506.16,2020-04-20,"no"
"09001070600","Census Tract 706, Fairfield County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",901.43,2020-07-16,"no"
"09001073300","Census Tract 733, Fairfield County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",913.94,2020-10-01,"no"
"09001211300","Census Tract 2113, Fairfield County, Connecticut","MIDLAND FUNDING LLC",2764.78,2020-06-23,"no"
"09003504300","Census Tract 5043, Hartford County, Connecticut","MIDLAND FUNDING LLC",1107.48,2020-08-19,"no"
"09003504300","Census Tract 5043, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF US BANK NA D/B/A ELAN FINANCIAL SERVICES",4891.22,2020-03-23,"no"
"09003511200","Census Tract 5112, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",1192.88,2020-01-16,"no"
"09003511200","Census Tract 5112, Hartford County, Connecticut","MIDLAND FUNDING LLC",3207.63,2020-08-19,"no"
"09003511200","Census Tract 5112, Hartford County, Connecticut","MIDLAND FUNDING LLC",2014.93,2020-07-15,"no"
"09003492400","Census Tract 4924, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",1814.03,2020-09-11,"no"
"09003511000","Census Tract 5110, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",2437.02,2020-09-21,"no"
"09003504900","Census Tract 5049, Hartford County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",1912.6,2020-04-13,"no"
"09003510800","Census Tract 5108, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3224.28,2020-06-30,"no"
"09003490100","Census Tract 4901, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",850.64,2020-02-05,"no"
"09003503900","Census Tract 5039, Hartford County, Connecticut","LVNV FUNDING, LLC",1290.58,2020-07-06,"no"
"09003473700","Census Tract 4737, Hartford County, Connecticut","LVNV FUNDING LLC",881.93,2020-02-10,"no"
"09003487201","Census Tract 4872.01, Hartford County, Connecticut","SECOND ROUND SUB, LLC ASSIGNEE OF COMENITY BANK",725.11,2020-01-21,"no"
"09003504200","Census Tract 5042, Hartford County, Connecticut","PORTFOLIO RECOVERY ASSOCIATES, LLC",3462.6,2020-06-18,"no"
"09003502900","Census Tract 5029, Hartford County, Connecticut","LVNV FUNDING LLC ASSIGNEE OF CREDIT ONE BANK, N.A.",826.69,2020-04-01,"no"
"09003511100","Census Tract 5111, Hartford County, Connecticut","LVNV FUNDING LLC",1742.5,2020-04-17,"no"
"09003468102","Census Tract 4681.02, Hartford County, Connecticut","MIDLAND CREDIT MANAGEMENT, INC",1303.22,2020-03-19,"no"
"09003480800","Census Tract 4808, Hartford County, Connecticut","SECOND ROUND SUB, LLC, ASSIGNEE OF COMENITY BANK",1966.65,2020-05-13,"no"
"09003510900","Census Tract 5109, Hartford County, Connecticut","MIDLAND FUNDING LLC",1826.63,2020-09-28,"no"
